startTime,call,completionItemsCount,isComplete,endTime,duration
1574600442499,lineInfo.width.,314,false,1574600442503,4
1574600442503,lineInfo.width.,314,false,1574600442507,4
1574600442507,this._textLines.,314,false,1574600442512,5
1574600442512,line.length.,314,false,1574600442517,5
1574600442517,this.__charBounds.,314,false,1574600442522,5
1574600442522,line.length.,314,false,1574600442529,7
1574600442529,this._getGraphemeBox.,314,false,1574600442536,7
1574600442536,graphemeInfo.kernedWidth.,314,false,1574600442543,7
1574600442543,graphemeInfo.left.,314,false,1574600442550,7
1574600442551,graphemeInfo.width.,314,false,1574600442557,6
1574600442557,this.fontSize.,314,false,1574600442567,10
1574600442567,this.getCompleteStyleDeclaration.,314,false,1574600442574,7
1574600442574,this.getCompleteStyleDeclaration.,314,false,1574600442581,7
1574600442581,this._measureChar.,314,false,1574600442589,8
1574600442589,info.kernedWidth.,314,false,1574600442599,10
1574600442599,info.width.,314,false,1574600442606,7
1574600442606,this.charSpacing.,314,false,1574600442611,5
1574600442611,this._getWidthOfCharSpacing.,314,false,1574600442616,5
1574600442616,style.fontSize.,314,false,1574600442624,8
1574600442624,style.deltaY.,314,false,1574600442632,8
1574600442632,this.__charBounds.,314,false,1574600442637,5
1574600442637,box.left.,314,false,1574600442643,6
1574600442643,previousBox.left.,314,false,1574600442648,5
1574600442648,previousBox.width.,314,false,1574600442656,8
1574600442656,info.kernedWidth.,314,false,1574600442660,4
1574600442660,info.width.,314,false,1574600442665,5
1574600442665,this.__lineHeights.,314,false,1574600442669,4
1574600442669,this.__lineHeights.,314,false,1574600442674,5
1574600442674,this._textLines.,314,false,1574600442678,4
1574600442678,this.getHeightOfChar.,314,false,1574600442683,5
1574600442683,line.length.,314,false,1574600442688,5
1574600442688,Math.max.,339,false,1574600442693,5
1574600442693,this.getHeightOfChar.,314,false,1574600442698,5
1574600442698,this.__lineHeights.,314,false,1574600442702,4
1574600442702,this.lineHeight.,314,false,1574600442707,5
1574600442707,this._fontSizeMult.,314,false,1574600442711,4
1574600442711,this._textLines.length.,314,false,1574600442716,5
1574600442716,this._textLines.,314,false,1574600442720,4
1574600442720,this.getHeightOfLine.,314,false,1574600442724,4
1574600442724,this.lineHeight.,314,false,1574600442732,8
1574600442732,this.width.,314,false,1574600442738,6
1574600442738,this.height.,314,false,1574600442744,6
1574600442744,ctx.save.,358,false,1574600442750,6
1574600442750,this._getLeftOffset.,314,false,1574600442754,4
1574600442754,this._getTopOffset.,314,false,1574600442759,5
1574600442759,this._applyPatternGradientTransform.,313,false,1574600442763,4
1574600442763,this.fill.,314,false,1574600442769,6
1574600442769,this.stroke.,314,false,1574600442775,6
1574600442775,this._textLines.length.,314,false,1574600442780,5
1574600442780,this._textLines.,314,false,1574600442786,6
1574600442786,this.getHeightOfLine.,314,false,1574600442791,5
1574600442791,this.lineHeight.,314,false,1574600442797,6
1574600442797,this._getLineLeftOffset.,314,false,1574600442802,5
1574600442802,this._renderTextLine.,314,false,1574600442807,5
1574600442807,this._textLines.,314,false,1574600442814,7
1574600442814,offsets.offsetX.,313,false,1574600442820,6
1574600442820,offsets.offsetY.,313,false,1574600442825,5
1574600442825,ctx.restore.,358,false,1574600442844,19
1574600442844,this.fill.,314,false,1574600442849,5
1574600442849,this.styleHas.,314,false,1574600442855,6
1574600442855,this._renderTextCommon.,314,false,1574600442862,7
1574600442862,this.stroke.,314,false,1574600442867,5
1574600442867,this.strokeWidth.,314,false,1574600442871,4
1574600442872,this.isEmptyStyles.,314,false,1574600442876,4
1574600442877,this.shadow.,314,false,1574600442881,4
1574600442881,this.shadow.affectStroke.,313,false,1574600442887,6
1574600442887,this.shadow.,314,false,1574600442893,6
1574600442893,this._removeShadow.,314,false,1574600442904,11
1574600442904,ctx.save.,358,false,1574600442914,10
1574600442914,this._setLineDash.,313,false,1574600442922,8
1574600442922,this.strokeDashArray.,313,false,1574600442928,6
1574600442928,ctx.beginPath.,358,false,1574600442937,9
1574600442937,this._renderTextCommon.,314,false,1574600442942,5
1574600442942,ctx.closePath.,358,false,1574600442952,10
1574600442952,ctx.restore.,358,false,1574600442959,7
1574600442959,this.getHeightOfLine.,314,false,1574600442970,11
1574600442970,this.textAlign.indexOf.,314,false,1574600442975,5
1574600442975,this.textAlign.,314,false,1574600442980,5
1574600442980,this.charSpacing.,314,false,1574600442989,9
1574600442989,this.isEmptyStyles.,314,false,1574600443000,11
1574600443000,ctx.save.,358,false,1574600443007,7
1574600443007,this._fontSizeFraction.,314,false,1574600443013,6
1574600443013,this.lineHeight.,314,false,1574600443021,8
1574600443021,this._renderChar.,314,false,1574600443030,9
1574600443030,this.textLines.,314,false,1574600443039,9
1574600443039,ctx.restore.,358,false,1574600443049,10
1574600443049,line.length.,327,false,1574600443055,6
1574600443055,this.charSpacing.,314,false,1574600443064,9
1574600443064,this.__charBounds.,314,false,1574600443072,8
1574600443072,charBox.kernedWidth.,314,false,1574600443080,8
1574600443080,charBox.width.,314,false,1574600443085,5
1574600443085,charBox.width.,314,false,1574600443090,5
1574600443090,charBox.kernedWidth.,314,false,1574600443099,9
1574600443099,this._reSpaceAndTab.test.,314,false,1574600443111,12
1574600443111,this._reSpaceAndTab.,314,false,1574600443118,7
1574600443118,this.getCompleteStyleDeclaration.,314,false,1574600443128,10
1574600443129,this.getCompleteStyleDeclaration.,314,false,1574600443136,7
1574600443136,this._hasStyleChanged.,314,false,1574600443146,10
1574600443146,this._renderChar.,314,false,1574600443151,5
1574600443151,ctx.restore.,358,false,1574600443192,41
1574600443192,this._getStyleDeclaration.,314,false,1574600443198,6
1574600443198,this.getCompleteStyleDeclaration.,314,false,1574600443203,5
1574600443203,fullDecl.fill.,314,false,1574600443208,5
1574600443208,fullDecl.stroke.,314,false,1574600443214,6
1574600443214,fullDecl.strokeWidth.,314,false,1574600443219,5
1574600443219,ctx.save.,358,false,1574600443230,11
1574600443230,this._applyCharStyles.,314,false,1574600443236,6
1574600443236,decl.textBackgroundColor.,314,false,1574600443241,5
1574600443241,this._removeShadow.,314,false,1574600443246,5
1574600443246,decl.deltaY.,314,false,1574600443251,5
1574600443251,decl.deltaY.,314,false,1574600443256,5
1574600443257,ctx.fillText.,358,false,1574600443265,8
1574600443265,ctx.strokeText.,358,false,1574600443274,9
1574600443274,ctx.restore.,358,false,1574600443281,7
1574600443281,this._setScript.,314,false,1574600443285,4
1574600443286,this.superscript.,314,false,1574600443290,4
1574600443291,this._setScript.,314,false,1574600443297,6
1574600443297,this.subscript.,314,false,1574600443304,7
1574600443305,this.get2DCursorLocation.,313,false,1574600443312,7
1574600443312,this.getValueOfPropertyAt.,314,false,1574600443320,8
1574600443320,loc.lineIndex.,314,false,1574600443325,5
1574600443325,loc.charIndex.,314,false,1574600443330,5
1574600443330,this.getValueOfPropertyAt.,314,false,1574600443334,4
1574600443334,loc.lineIndex.,314,false,1574600443339,5
1574600443339,loc.charIndex.,314,false,1574600443344,5
1574600443345,schema.size.,319,false,1574600443350,5
1574600443350,schema.baseline.,319,false,1574600443360,10
1574600443360,this.setSelectionStyles.,313,false,1574600443365,5
1574600443365,prevStyle.fill.,314,false,1574600443369,4
1574600443369,thisStyle.fill.,314,false,1574600443374,5
1574600443374,prevStyle.stroke.,314,false,1574600443379,5
1574600443379,thisStyle.stroke.,314,false,1574600443385,6
1574600443385,prevStyle.strokeWidth.,314,false,1574600443390,5
1574600443390,thisStyle.strokeWidth.,314,false,1574600443395,5
1574600443396,prevStyle.fontSize.,314,false,1574600443401,5
1574600443401,thisStyle.fontSize.,314,false,1574600443406,5
1574600443406,prevStyle.fontFamily.,314,false,1574600443411,5
1574600443411,thisStyle.fontFamily.,314,false,1574600443417,6
1574600443417,prevStyle.fontWeight.,314,false,1574600443422,5
1574600443422,thisStyle.fontWeight.,314,false,1574600443429,7
1574600443429,prevStyle.fontStyle.,314,false,1574600443434,5
1574600443434,thisStyle.fontStyle.,314,false,1574600443440,6
1574600443440,prevStyle.deltaY.,314,false,1574600443447,7
1574600443447,thisStyle.deltaY.,314,false,1574600443457,10
1574600443457,this._hasStyleChanged.,314,false,1574600443465,8
1574600443465,prevStyle.overline.,314,false,1574600443469,4
1574600443469,thisStyle.overline.,314,false,1574600443474,5
1574600443474,prevStyle.underline.,314,false,1574600443479,5
1574600443480,thisStyle.underline.,314,false,1574600443484,4
1574600443484,prevStyle.linethrough.,314,false,1574600443489,5
1574600443489,thisStyle.linethrough.,314,false,1574600443494,5
1574600443494,this.getLineWidth.,314,false,1574600443498,4
1574600443499,this.textAlign.,314,false,1574600443503,4
1574600443503,this.width.,314,false,1574600443508,5
1574600443508,this.textAlign.,314,false,1574600443513,5
1574600443513,this.width.,314,false,1574600443517,4
1574600443517,this.textAlign.,314,false,1574600443522,5
1574600443522,this.isEndOfWrapping.,314,false,1574600443527,5
1574600443527,this.width.,314,false,1574600443534,7
1574600443534,this.textAlign.,314,false,1574600443542,8
1574600443542,this.isEndOfWrapping.,314,false,1574600443547,5
1574600443547,this.width.,314,false,1574600443553,6
1574600443553,this.__lineWidths.,314,false,1574600443558,5
1574600443558,this.__lineHeights.,314,false,1574600443563,5
1574600443564,this.__charBounds.,314,false,1574600443569,5
1574600443569,this._forceClearCache.,314,false,1574600443575,6
1574600443575,this.hasStateChanged.,313,false,1574600443580,5
1574600443580,this.dirty.,313,false,1574600443585,5
1574600443585,this._forceClearCache.,314,false,1574600443590,5
1574600443591,this.__lineWidths.,314,false,1574600443596,5
1574600443596,this.__lineWidths.,314,false,1574600443602,6
1574600443602,this._textLines.,314,false,1574600443607,5
1574600443607,this.measureLine.,314,false,1574600443612,5
1574600443612,lineInfo.width.,314,false,1574600443618,6
1574600443618,this.__lineWidths.,314,false,1574600443626,8
1574600443627,this.charSpacing.,314,false,1574600443634,7
1574600443634,this.fontSize.,314,false,1574600443639,5
1574600443639,this.charSpacing.,314,false,1574600443649,10
1574600443649,this._getStyleDeclaration.,314,false,1574600443654,5
1574600443654,this.styleHas.,314,false,1574600443660,6
1574600443660,this._getLeftOffset.,314,false,1574600443665,5
1574600443665,this._getTopOffset.,314,false,1574600443670,5
1574600443670,this._getWidthOfCharSpacing.,314,false,1574600443677,7
1574600443677,this._textLines.length.,314,false,1574600443683,6
1574600443683,this._textLines.,314,false,1574600443688,5
1574600443688,this.getHeightOfLine.,314,false,1574600443693,5
1574600443693,this.styleHas.,314,false,1574600443698,5
1574600443698,this._textLines.,314,false,1574600443703,5
1574600443703,this.lineHeight.,314,false,1574600443708,5
1574600443709,this._getLineLeftOffset.,314,false,1574600443714,5
1574600443714,this.getValueOfPropertyAt.,314,false,1574600443724,10
1574600443724,this.getValueOfPropertyAt.,314,false,1574600443730,6
1574600443730,this._fontSizeFraction.,314,false,1574600443736,6
1574600443736,this.getHeightOfChar.,314,false,1574600443741,5
1574600443741,this.getValueOfPropertyAt.,314,false,1574600443746,5
1574600443746,line.length.,314,false,1574600443754,8
1574600443754,this.__charBounds.,314,false,1574600443762,8
1574600443762,this.getValueOfPropertyAt.,314,false,1574600443770,8
1574600443770,this.getValueOfPropertyAt.,314,false,1574600443777,7
1574600443777,this.getHeightOfChar.,314,false,1574600443785,8
1574600443785,this.getValueOfPropertyAt.,314,false,1574600443793,8
1574600443793,ctx.fillStyle.,358,false,1574600443801,8
1574600443802,ctx.fillRect.,358,false,1574600443812,10
1574600443812,this.offsets.,314,false,1574600443817,5
1574600443817,this.fontSize.,314,false,1574600443823,6
1574600443823,charBox.left.,314,false,1574600443831,8
1574600443831,charBox.width.,314,false,1574600443836,5
1574600443836,charBox.kernedWidth.,314,false,1574600443841,5
1574600443841,ctx.fillStyle.,358,false,1574600443867,26
1574600443867,ctx.fillRect.,358,false,1574600443873,6
1574600443873,this.offsets.,314,false,1574600443877,4
1574600443877,this.fontSize.,314,false,1574600443882,5
1574600443882,this._removeShadow.,314,false,1574600443931,49
1574600443931,this.fontFamily.,314,false,1574600443939,8
1574600443939,fabric.Text.genericFonts.indexOf.,314,false,1574600443945,6
1574600443945,fabric.Text.genericFonts.,314,false,1574600443950,5
1574600443950,fabric.Text.,314,false,1574600443954,4
1574600443954,family.toLowerCase.,314,false,1574600443959,5
1574600443959,family.indexOf.,314,false,1574600443964,5
1574600443964,family.indexOf.,314,false,1574600443968,4
1574600443968,family.indexOf.,314,false,1574600443974,6
1574600443974,style.fontFamily.,314,false,1574600443979,5
1574600443979,style.fontFamily.,314,false,1574600443986,7
1574600443986,"[
        // node-canvas needs ""weight style"", while browsers need ""style weight""
        // verify if this can be fixed in JSDOM
        (fabric.isLikelyNode ? style.fontWeight : style.fontStyle),
        (fabric.isLikelyNode ? style.fontStyle : style.fontWeight),
        forMeasuring ? this.CACHE_FONT_SIZE + 'px' : style.fontSize + 'px',
        fontFamily
      ].join.",330,false,1574600444008,22
1574600444008,fabric.isLikelyNode.,314,false,1574600444017,9
1574600444017,style.fontWeight.,314,false,1574600444022,5
1574600444022,style.fontStyle.,314,false,1574600444027,5
1574600444027,fabric.isLikelyNode.,314,false,1574600444032,5
1574600444032,style.fontStyle.,314,false,1574600444037,5
1574600444037,style.fontWeight.,314,false,1574600444043,6
1574600444043,this.CACHE_FONT_SIZE.,314,false,1574600444050,7
1574600444051,style.fontSize.,314,false,1574600444055,4
1574600444055,this.visible.,313,false,1574600444060,5
1574600444060,this.canvas.,314,false,1574600444064,4
1574600444064,this.canvas.skipOffscreen.,313,false,1574600444069,5
1574600444069,this.canvas.,314,false,1574600444073,4
1574600444073,this.group.,313,false,1574600444077,4
1574600444077,this.isOnScreen.,313,false,1574600444081,4
1574600444082,this._shouldClearDimensionCache.,314,false,1574600444086,4
1574600444087,this.initDimensions.,314,false,1574600444093,6
1574600444093,this.callSuper.,314,false,1574600444100,7
1574600444100,text.split.,327,false,1574600444107,7
1574600444107,this._reNewline.,314,false,1574600444112,5
1574600444112,lines.length.,330,false,1574600444118,6
1574600444118,lines.length.,330,false,1574600444123,5
1574600444123,fabric.util.string.graphemeSplit.,313,false,1574600444133,10
1574600444133,fabric.util.string.,313,false,1574600444140,7
1574600444140,fabric.util.,314,false,1574600444147,7
1574600444147,newText.concat.,330,false,1574600444157,10
1574600444157,newText.pop.,330,false,1574600444168,11
1574600444168,"[
        'text',
        'fontSize',
        'fontWeight',
        'fontFamily',
        'fontStyle',
        'lineHeight',
        'underline',
        'overline',
        'linethrough',
        'textAlign',
        'textBackgroundColor',
        'charSpacing',
      ].concat.",330,false,1574600444177,9
1574600444177,this.callSuper.,314,false,1574600444182,5
1574600444182,obj.styles.,314,false,1574600444190,8
1574600444190,this.styles.,314,false,1574600444196,6
1574600444196,this.callSuper.,314,false,1574600444201,5
1574600444201,this._dimensionAffectingProps.indexOf.,314,false,1574600444206,5
1574600444206,this._dimensionAffectingProps.,314,false,1574600444211,5
1574600444211,this._dimensionAffectingProps.indexOf.,314,false,1574600444216,5
1574600444216,this._dimensionAffectingProps.,314,false,1574600444221,5
1574600444221,this.initDimensions.,314,false,1574600444226,5
1574600444226,this.setCoords.,314,false,1574600444230,4
1574600444231,fabric.Text.ATTRIBUTE_NAMES.,314,false,1574600444237,6
1574600444237,fabric.Text.,314,false,1574600444241,4
1574600444241,fabric.SHARED_ATTRIBUTES.concat.,314,false,1574600444245,4
1574600444245,fabric.SHARED_ATTRIBUTES.,313,false,1574600444249,4
1574600444249,'x y dx dy font-family font-style font-weight font-size letter-spacing text-decoration text-anchor'.split.,327,false,1574600444254,5
1574600444254,fabric.Text.DEFAULT_SVG_FONT_SIZE.,314,false,1574600444258,4
1574600444259,fabric.Text.,314,false,1574600444262,3
1574600444262,fabric.Text.fromElement.,313,false,1574600444268,6
1574600444268,fabric.Text.,314,false,1574600444272,4
1574600444272,fabric.parseAttributes.,313,false,1574600444278,6
1574600444278,fabric.Text.ATTRIBUTE_NAMES.,314,false,1574600444284,6
1574600444284,fabric.Text.,314,false,1574600444289,5
1574600444289,parsedAttributes.textAnchor.,313,false,1574600444294,5
1574600444294,fabric.util.object.extend.,313,false,1574600444299,5
1574600444299,fabric.util.object.,314,false,1574600444303,4
1574600444303,fabric.util.,314,false,1574600444307,4
1574600444307,options.top.,314,false,1574600444312,5
1574600444312,options.top.,314,false,1574600444316,4
1574600444316,options.left.,314,false,1574600444320,4
1574600444320,options.left.,314,false,1574600444324,4
1574600444324,parsedAttributes.textDecoration.,314,false,1574600444328,4
1574600444328,parsedAttributes.textDecoration.,314,false,1574600444335,7
1574600444335,textDecoration.indexOf.,314,false,1574600444339,4
1574600444340,options.underline.,314,false,1574600444344,4
1574600444344,textDecoration.indexOf.,314,false,1574600444349,5
1574600444349,options.overline.,314,false,1574600444354,5
1574600444354,textDecoration.indexOf.,314,false,1574600444359,5
1574600444359,options.linethrough.,314,false,1574600444363,4
1574600444363,options.textDecoration.,314,false,1574600444370,7
1574600444370,options.left.,314,false,1574600444375,5
1574600444375,parsedAttributes.dx.,313,false,1574600444379,4
1574600444379,options.top.,314,false,1574600444383,4
1574600444383,parsedAttributes.dy.,314,false,1574600444388,5
1574600444388,options.fontSize.,314,false,1574600444392,4
1574600444392,fabric.Text.DEFAULT_SVG_FONT_SIZE.,314,false,1574600444397,5
1574600444397,fabric.Text.,314,false,1574600444401,4
1574600444401,element.firstChild.,314,false,1574600444406,5
1574600444406,element.firstChild.,314,false,1574600444410,4
1574600444410,element.firstChild.data.,314,false,1574600444415,5
1574600444415,element.firstChild.,314,false,1574600444419,4
1574600444419,element.firstChild.data.,314,false,1574600444423,4
1574600444423,element.firstChild.,314,false,1574600444428,5
1574600444428,element.textContent.,495,false,1574600444442,14
1574600444442,"textContent.replace(/^\s+|\s+$|\n+/g, '').replace.",327,false,1574600444448,6
1574600444448,textContent.replace.,327,false,1574600444454,6
1574600444454,options.strokeWidth.,314,false,1574600444460,6
1574600444460,options.strokeWidth.,314,false,1574600444464,4
1574600444464,fabric.Text.,314,false,1574600444468,4
1574600444468,text.getScaledHeight.,314,false,1574600444473,5
1574600444473,text.height.,314,false,1574600444477,4
1574600444478,text.height.,314,false,1574600444482,4
1574600444482,text.strokeWidth.,314,false,1574600444488,6
1574600444488,text.lineHeight.,314,false,1574600444494,6
1574600444494,text.height.,314,false,1574600444500,6
1574600444500,text.getScaledHeight.,314,false,1574600444507,7
1574600444507,text.getScaledWidth.,314,false,1574600444513,6
1574600444513,text.getScaledWidth.,314,false,1574600444519,6
1574600444519,text.set.,314,false,1574600444527,8
1574600444527,text.left.,314,false,1574600444533,6
1574600444533,text.top.,314,false,1574600444540,7
1574600444540,text.fontSize.,314,false,1574600444546,6
1574600444546,text._fontSizeFraction.,314,false,1574600444551,5
1574600444551,text.lineHeight.,314,false,1574600444558,7
1574600444558,fabric.Text.fromObject.,313,false,1574600444564,6
1574600444564,fabric.Text.,314,false,1574600444568,4
1574600444568,fabric.Object._fromObject.,313,false,1574600444573,5
1574600444573,fabric.Object.,314,false,1574600444582,9
1574600444582,fabric.Text.genericFonts.,314,false,1574600444590,8
1574600444590,fabric.Text.,314,false,1574600444597,7
1574600444597,fabric.util.createAccessors.,314,false,1574600444604,7
1574600444604,fabric.util.,314,false,1574600444608,4
1574600444609,fabric.util.createAccessors.,314,false,1574600444613,4
1574600444613,fabric.util.,314,false,1574600444618,5
1574600444631,global.fabric.,130,false,1574600444663,32
1574600444663,global.fabric.,130,false,1574600444668,5
1574600444668,fabric.Textbox.,130,false,1574600444673,5
1574600444673,fabric.util.createClass.,129,false,1574600444677,4
1574600444677,fabric.util.,130,false,1574600444680,3
1574600444680,fabric.IText.,130,false,1574600444683,3
1574600444683,fabric.Observable.,129,false,1574600444687,4
1574600444687,fabric.Text.prototype._dimensionAffectingProps.concat.,130,false,1574600444697,10
1574600444697,fabric.Text.prototype._dimensionAffectingProps.,130,false,1574600444705,8
1574600444705,fabric.Text.prototype.,130,false,1574600444710,5
1574600444710,fabric.Text.,130,false,1574600444715,5
1574600444715,this.__skipDimension.,129,false,1574600444721,6
1574600444721,this.isEditing.,129,false,1574600444726,5
1574600444726,this.initDelayedCursor.,129,false,1574600444730,4
1574600444730,this.clearContextTop.,129,false,1574600444733,3
1574600444733,this._clearCache.,129,false,1574600444737,4
1574600444737,this.dynamicMinWidth.,130,false,1574600444740,3
1574600444740,this._styleMap.,130,false,1574600444744,4
1574600444744,this._generateStyleMap.,130,false,1574600444748,4
1574600444748,this._splitText.,129,false,1574600444751,3
1574600444751,this.dynamicMinWidth.,130,false,1574600444755,4
1574600444755,this.width.,130,false,1574600444758,3
1574600444759,this._set.,129,false,1574600444762,3
1574600444762,this.dynamicMinWidth.,130,false,1574600444766,4
1574600444766,this.textAlign.indexOf.,129,false,1574600444769,3
1574600444770,this.textAlign.,129,false,1574600444773,3
1574600444773,this.enlargeSpaces.,129,false,1574600444777,4
1574600444777,this.height.,129,false,1574600444786,9
1574600444786,this.calcTextHeight.,129,false,1574600444789,3
1574600444789,this.saveState.,129,false,1574600444793,4
1574600444793,textInfo.graphemeLines.length.,130,false,1574600444797,4
1574600444797,textInfo.graphemeLines.,130,false,1574600444800,3
1574600444800,textInfo.graphemeText.,130,false,1574600444804,4
1574600444804,this.splitByGrapheme.,130,false,1574600444810,6
1574600444810,this._reSpaceAndTab.test.,129,false,1574600444814,4
1574600444814,this._reSpaceAndTab.,129,false,1574600444818,4
1574600444818,textInfo.graphemeText.,130,false,1574600444822,4
1574600444822,textInfo.graphemeLines[i].length.,130,false,1574600444826,4
1574600444826,textInfo.graphemeLines.,130,false,1574600444829,3
1574600444830,textInfo.graphemeLines[i].length.,130,false,1574600444834,4
1574600444834,textInfo.graphemeLines.,130,false,1574600444837,3
1574600444837,this._styleMap.,130,false,1574600444841,4
1574600444841,this.isWrapping.,130,false,1574600444845,4
1574600444845,this._styleMap.,130,false,1574600444848,3
1574600444848,map.line.,130,false,1574600444852,4
1574600444852,fabric.Text.prototype.styleHas.call.,130,false,1574600444857,5
1574600444857,fabric.Text.prototype.styleHas.,130,false,1574600444861,4
1574600444861,fabric.Text.prototype.,130,false,1574600444865,4
1574600444865,fabric.Text.,130,false,1574600444870,5
1574600444871,this._styleMap.,130,false,1574600444876,5
1574600444876,this._styleMap.,130,false,1574600444879,3
1574600444879,map.line.,130,false,1574600444883,4
1574600444883,map.offset.,130,false,1574600444886,3
1574600444886,mapNextLine.line.,130,false,1574600444890,4
1574600444890,mapNextLine.offset.,130,false,1574600444893,3
1574600444893,this.styles.,130,false,1574600444897,4
1574600444897,this.styles.,130,false,1574600444901,4
1574600444901,this._styleMap.,130,false,1574600444905,4
1574600444905,this.isWrapping.,130,false,1574600444908,3
1574600444908,this._styleMap.,130,false,1574600444913,5
1574600444913,map.line.,130,false,1574600444917,4
1574600444917,map.offset.,130,false,1574600444920,3
1574600444920,this.callSuper.,130,false,1574600444923,3
1574600444923,this._styleMap.,130,false,1574600444927,4
1574600444927,map.line.,130,false,1574600444930,3
1574600444930,map.offset.,130,false,1574600444934,4
1574600444934,this.styles.,130,false,1574600444937,3
1574600444937,this._styleMap.,130,false,1574600444940,3
1574600444940,map.line.,130,false,1574600444944,4
1574600444944,map.offset.,130,false,1574600444949,5
1574600444949,this.styles.,130,false,1574600444952,3
1574600444952,this._styleMap.,130,false,1574600444958,6
1574600444958,this.styles.,130,false,1574600444963,5
1574600444963,map.line.,130,false,1574600444966,3
1574600444966,this._styleMap.,130,false,1574600444970,4
1574600444970,this.styles.,130,false,1574600444973,3
1574600444973,map.line.,130,false,1574600444977,4
1574600444977,this.isWrapping.,130,false,1574600444980,3
1574600444980,lines.length.,146,false,1574600444987,7
1574600444987,wrapped.concat.,146,false,1574600444993,6
1574600444993,this._wrapLine.,130,false,1574600444996,3
1574600444996,this.isWrapping.,130,false,1574600445003,7
1574600445003,word.length.,130,false,1574600445007,4
1574600445007,this._getGraphemeBox.,129,false,1574600445010,3
1574600445011,box.kernedWidth.,129,false,1574600445014,3
1574600445015,this.splitByGrapheme.,130,false,1574600445018,3
1574600445018,fabric.util.string.graphemeSplit.,130,false,1574600445024,6
1574600445024,fabric.util.string.,130,false,1574600445029,5
1574600445029,fabric.util.,130,false,1574600445032,3
1574600445032,_line.split.,129,false,1574600445041,9
1574600445041,this._wordJoiners.,130,false,1574600445044,3
1574600445044,this._getWidthOfCharSpacing.,129,false,1574600445048,4
1574600445048,words.length.,130,false,1574600445052,4
1574600445052,words.push.,130,false,1574600445056,4
1574600445056,words.length.,130,false,1574600445060,4
1574600445060,fabric.util.string.graphemeSplit.,130,false,1574600445065,5
1574600445065,fabric.util.string.,130,false,1574600445070,5
1574600445070,fabric.util.,130,false,1574600445077,7
1574600445077,this._measureWord.,130,false,1574600445082,5
1574600445082,word.length.,147,false,1574600445089,7
1574600445089,graphemeLines.push.,146,false,1574600445096,7
1574600445096,line.push.,146,false,1574600445101,5
1574600445101,line.concat.,146,false,1574600445106,5
1574600445106,this._measureWord.,130,false,1574600445110,4
1574600445110,graphemeLines.push.,146,false,1574600445114,4
1574600445114,this.dynamicMinWidth.,130,false,1574600445117,3
1574600445117,this.dynamicMinWidth.,130,false,1574600445121,4
1574600445121,this._styleMap.,130,false,1574600445124,3
1574600445125,this._styleMap[lineIndex + 1].line.,130,false,1574600445131,6
1574600445132,this._styleMap.,130,false,1574600445136,4
1574600445136,this._styleMap[lineIndex].line.,130,false,1574600445140,4
1574600445140,this._styleMap.,130,false,1574600445145,5
1574600445146,this.splitByGrapheme.,130,false,1574600445149,3
1574600445149,this.isEndOfWrapping.,130,false,1574600445152,3
1574600445152,fabric.Text.prototype._splitTextIntoLines.call.,130,false,1574600445157,5
1574600445157,fabric.Text.prototype._splitTextIntoLines.,130,false,1574600445161,4
1574600445161,fabric.Text.prototype.,130,false,1574600445165,4
1574600445165,fabric.Text.,130,false,1574600445169,4
1574600445169,this._wrapText.,130,false,1574600445172,3
1574600445172,newText.lines.,130,false,1574600445176,4
1574600445177,this.width.,130,false,1574600445180,3
1574600445180,graphemeLines.length.,130,false,1574600445184,4
1574600445184,graphemeLines.length.,130,false,1574600445188,4
1574600445188,graphemeLines[i].join.,129,false,1574600445192,4
1574600445192,newText.lines.,130,false,1574600445198,6
1574600445198,newText.graphemeLines.,130,false,1574600445201,3
1574600445202,Math.max.,155,false,1574600445207,5
1574600445207,this.minWidth.,130,false,1574600445210,3
1574600445210,this.dynamicMinWidth.,130,false,1574600445216,6
1574600445216,this._styleMap.,130,false,1574600445221,5
1574600445221,this._textLines.,129,false,1574600445225,4
1574600445225,this._styleMap[prop].line.,130,false,1574600445229,4
1574600445229,this._styleMap.,130,false,1574600445233,4
1574600445233,this.styles.,130,false,1574600445236,3
1574600445236,this.styles.,130,false,1574600445240,4
1574600445240,this.callSuper.,130,false,1574600445243,3
1574600445243,"['minWidth', 'splitByGrapheme'].concat.",146,false,1574600445251,8
1574600445251,fabric.Textbox.fromObject.,129,false,1574600445258,7
1574600445258,fabric.Textbox.,130,false,1574600445263,5
1574600445263,fabric.Object._fromObject.,129,false,1574600445268,5
1574600445270,global.fabric.,34,false,1574600445294,24
1574600445294,global.fabric.,34,false,1574600445297,3
1574600445297,fabric.Triangle.,34,false,1574600445299,2
1574600445299,fabric.warn.,33,false,1574600445302,3
1574600445302,fabric.Triangle.,34,false,1574600445305,3
1574600445305,fabric.util.createClass.,33,false,1574600445308,3
1574600445308,fabric.util.,34,false,1574600445311,3
1574600445311,fabric.Object.,34,false,1574600445313,2
1574600445313,this.width.,34,false,1574600445316,3
1574600445317,this.height.,34,false,1574600445321,4
1574600445321,ctx.beginPath.,90,false,1574600445328,7
1574600445328,ctx.moveTo.,90,false,1574600445332,4
1574600445332,ctx.lineTo.,90,false,1574600445336,4
1574600445336,ctx.lineTo.,90,false,1574600445340,4
1574600445340,ctx.closePath.,90,false,1574600445344,4
